OID_,CID,avg_rain,water,vegetation,slope,rugged,productivity,geology,elevation,min_temp,aspect,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,inapp_fire,cat_den,lat,long
2651,0,66.4372025,3013.73999,1,1.3969001,419.2179871,0.413338,1,483.5910034,12.2302999,144.2779999,0.383871,0.340075,0.320915,0.429615,1,0.446086,0.490039,2,0.115963,0.571068,2,1,0.604473,0,0.207578,-3147654.072,1949620.487
2652,0,96.4792023,1414.329956,3,1.07708,105.6520004,0.490127,4,156.6690063,12.8183002,45.9273987,0.310442,0.289265,0.404349,0.654589,0,0.603767,0.840772,1,0.0725099,0.221734,4,0,0.657647,1,0.185821,-3344318.614,1984278.867
2653,0,106.413002,1000,2,7.79321,612.4459839,0.556464,3,221.0330048,10.7040997,244.4889984,0.345177,0.410487,0.529114,0.674923,0,0.660409,0.914032,0,0.102261,0.10252,1,2,0.717807,1,0.161992,-3491175.872,1928252.798
2654,0,89.4372025,1444.459961,2,1.84112,634.7709961,0.491903,3,577.1500244,10.5549002,93.6876984,0.381223,0.433964,0.624325,0.654504,0,0.621415,0.886069,0,0.0836944,0.123337,1,1,0.710275,1,0.174811,-3494241.725,1908983.414
2655,0,81.0660019,1013.52002,7,15.7545004,858.5029907,0.48634,4,539.5809937,11.6313,133.7879944,0.371933,0.257986,0.173927,0.550423,0,0.512433,0.773705,0,0.166685,0.187324,1,1,0.697637,1,0.1594,-3233879.678,1998557.351
2656,0,70.2083969,1000.630005,3,1.05409,164.322998,0.4786,4,324.3829956,10.5749998,102.0339966,0.463056,0.291876,0.300938,0.507275,0,0.683958,0.937174,0,0.148693,0.26996,1,2,0.710089,1,0.215792,-3745331.653,1734319.51
2657,0,62.8432007,0,5,2.79707,236.473999,0.405861,1,459.0270081,11.3755999,59.0976982,0.343285,0.18106,0.283819,0.466454,1,0.372185,0.624212,2,0.0679751,0.415239,1,1,0.520547,0,0.228602,-3167662.698,1945698.455
2658,0,63.3193016,1007.369995,5,1.82532,421.4509888,0.413115,1,770.2310181,9.5950804,148.4199982,0.393609,0.547046,0.710782,0.0500437,0,0.220674,0.676198,1,0.144851,0.487194,1,2,0.483569,0,0.235775,-3520216.779,1614717.666
2659,0,83.5414963,1023.479981,2,5.8213801,490.7569885,0.480339,3,721.3859863,9.8521204,209.9140015,0.442174,0.553144,0.541607,0.237656,0,0.669439,0.863574,0,0.246353,0.371774,1,3,0.73527,0,0.192993,-3592797.539,1839346.649
2660,0,54.5547981,0,3,0.768435,75.3159027,0.454382,4,216.1450043,10.4305,63.8623009,0.42167,0.363914,0.294448,0.361605,0,0.592862,0.805529,1,0.124444,0.332448,4,2,0.658806,1,0.235899,-3712989.422,1737425.007
2661,0,76.1080017,0,3,14.4660997,961.559021,0.484782,4,552.1469727,7.6241598,152.923996,0.470367,0.620706,0.689413,0.0896941,0,0.460859,0.849204,0,0.177677,0.350641,2,2,0.791354,0,0.207215,-3512432.822,1873363.607
2662,0,74.7659988,1425.140015,5,3.78917,355.7720032,0.458909,1,207.1690063,12.0438995,57.4732018,0.395731,0.272456,0.259407,0.594944,1,0.541102,0.446516,2,0.124089,0.503077,0,0,0.637195,0,0.204483,-3682481.501,1816615.367
2663,0,65.0598984,0,3,1.20344,207.3630066,0.445223,2,914.059021,7.8117599,268.9790039,0.500302,0.483804,0.379832,0.0749871,0,0.399013,0.861707,0,0.213339,0.689589,1,0,0.68979,1,0.231378,-3333177.927,1879787.958
2664,0,66.1219025,1022.710022,5,4.2791901,545.0759888,0.448923,1,675.3690186,9.1351299,148.0359955,0.43058,0.419232,0.328734,0.10031,1,0.195161,0.448144,2,0.13671,0.504318,2,1,0.418284,0,0.21224,-3599866.851,1733768.708
2665,0,51.8969994,2424.209961,6,5.4808898,506.5750122,0.350986,1,566.0239868,10.0537996,291.9530029,0.371461,0.601063,-0.0872264,0.12321,0,0.290897,0.535861,0,0.268859,0.345764,1,0,0.467597,0,0.244897,-3533145.653,1743298.092
2666,0,75.4219971,0,4,1.1997499,517.7949829,0.465071,4,380.2080078,8.5768805,242.0950012,0.436828,0.568915,0.703437,0.376345,0,0.557423,0.911785,0,0.164572,0.209185,4,2,0.751743,0,0.191316,-3512566.149,1878881.392
2667,0,67.3631973,1414.23999,3,1.39885,111.4599991,0.474492,4,279.6040039,10.3936996,2.4016199,0.459598,0.290122,0.302694,0.480533,0,0.661637,0.808661,0,0.129828,0.313202,1,1,0.704717,1,0.222586,-3740188.646,1731304.171
2668,0,77.2897034,2463.26001,1,4.4532599,486.9219971,0.448483,2,576.40802,13.1046,163.973999,0.426051,0.321088,0.387385,0.695769,0,0.521601,0.693652,0,0.088885,0.175698,1,0,0.722837,0,0.17347,-3100189.75,2002807.816
2669,0,71.5292969,1020.98999,2,9.4375296,534.9180298,0.47146,4,995.9509888,8.0150299,104.2910004,0.467084,0.587084,0.691298,0.050912,0,0.448407,0.518874,0,0.140541,0.564057,1,2,0.775977,0,0.204916,-3522368.92,1877527.515
2670,0,62.2481003,3016.360107,5,1.67737,378.5130005,0.385924,1,716.3330078,11.3317003,165.5789948,0.284904,0.135945,0.27335,0.508484,0,0.366909,0.550956,1,0.0866376,0.55329,1,1,0.571881,0,0.226382,-3164881.592,1939884.088
2671,0,69.7718964,1427.979981,5,2.68945,477.7630005,0.42645,4,531.3829956,11.9355001,92.3855972,0.402784,0.349016,0.311058,0.431305,1,0.437163,0.755604,2,0.112549,1.51651,2,1,0.601501,0,0.201375,-3144256.989,1943775.626
2672,0,105.802002,0,5,2.3828001,201.147995,0.526748,1,212.8609924,13.6388998,41.3111992,0.313188,0.300675,0.434804,0.609627,0,0.619708,0.865616,0,0.0976143,0.192818,2,0,0.695212,0,0.165869,-3094026.219,2020296.817
2673,0,55.7248993,2829.080078,6,3.83165,468.5010071,0.376421,1,590.0939941,9.9537201,231.8739929,0.491685,0.723525,-0.0568439,0.1553,0,0.500715,0.773877,0,0.345988,0.279994,0,0,0.644499,0,0.236517,-3459483.624,1728211.614
2674,0,77.3440018,0,3,1.19734,292.2550049,0.447442,4,158.322998,13.7708998,187.2319946,0.401861,0.385794,0.448649,0.527655,0,0.570282,0.687408,1,0.0902753,0.216348,0,0,0.669904,0,0.190263,-3144453.52,2015951.216
2675,0,67.3276978,0,5,2.8034899,179.2640076,0.396814,4,247.8670044,12.3301001,172.9810028,0.345929,0.345572,0.412218,0.377731,1,0.496328,0.697445,2,0.144507,0.234163,1,0,0.657263,0,0.208986,-3091832.253,1970775.524
2676,0,82.8712006,0,3,2.3272099,388.4689941,0.515253,1,815.8880005,7.9653201,267.7409973,0.350595,0.324681,0.28532,0,0,0.389539,0.80107,1,0.213723,0.496157,1,0,0.646701,0,0.21833,-3582105.458,1690374.701
2677,0,65.0994034,1004.530029,5,5.8703599,456.3720093,0.410124,4,537.3109741,8.6768398,313.8630066,0.47372,0.47826,0.246677,0.0865258,0,0.372096,0.894488,1,0.254127,0.383713,1,0,0.529878,0,0.217806,-3416873.177,1750003.787
2678,0,78.3268967,0,3,2.69471,216.6920013,0.533571,2,1029.430054,8.0471096,84.1023026,0.488883,0.356501,0.22501,0.0437694,0,0.385896,0.906167,0,0.0679983,0.30676,1,0,0.753681,1,0.1953,-3326634.167,1927655.449
2679,0,88.6560974,0,3,4.4748998,531.21698,0.508578,4,701.9190063,8.6848001,163.6869965,0.431807,0.31499,0.320618,0.161084,0,0.416922,0.921888,0,0.0658567,0.252657,3,0,0.688665,1,0.189239,-3356703.865,1930357.749
2680,0,86.1763992,0,3,3.61393,276.3410034,0.47057,1,345.4689941,9.9720497,152.2180023,0.427007,0.415687,0.507392,0.348319,1,0.542648,0.62031,2,0.105934,0.357973,1,3,0.581972,0,0.198418,-3598711.031,1837861.495
2681,0,73.6444016,1004.289978,3,3.22188,184.6900024,0.436855,4,214.1519928,12.5195999,99.4904022,0.33543,0.300538,0.212586,0.54614,0,0.590699,0.588531,0,0.0799926,0.280067,0,0,0.617989,0,0.191547,-3223854.134,2005470.932
2682,0,70.7416,1012.429993,3,1.59393,433.3410034,0.481838,4,293.2669983,9.7242498,52.9272003,0.512413,0.293288,0.355618,0.229904,0,0.571227,0.925796,0,0.188443,0.792858,1,4,0.740434,1,0.228781,-3857929.456,1690564.826
2683,0,83.3888016,0,3,1.18469,92.8743973,0.486129,4,112.3249969,13.7006998,177.3070068,0.355433,0.390459,0.410188,0.598905,0,0.582955,0.754958,0,0.103326,0.115923,1,0,0.691782,1,0.179785,-3141506.259,2018227.761
2684,0,62.7481003,0,3,1.61467,223.4199982,0.454597,4,159.9080048,10.5113001,295.1130066,0.444152,0.334255,0.297567,0.457024,0,0.645977,0.623499,0,0.158145,0.292711,3,3,0.68775,1,0.225475,-3729272.363,1734912.36
2685,0,135.0449982,2003.780029,2,6.9283299,527.0900269,0.570135,3,255.9669952,10.7560997,56.4328995,0.331633,0.390249,0.441312,0.711192,0,0.656652,0.922437,0,0.0914043,0.239284,2,1,0.715417,0,0.156973,-3475686.666,1944476.201
2686,0,57.3219986,0,6,4.0560598,408.4679871,0.368296,4,416.9909973,8.4417696,290.0350037,0.480754,0.48359,0.366391,0.114808,0,0.201574,0.848838,1,0.177848,0.347486,0,0,0.422385,0,0.226604,-3464975.52,1787377.845
2687,0,83.1651993,2007.77002,3,0.236245,325.1830139,0.47978,4,256.0650024,13.6222,256.4169922,0.391599,0.383603,0.3996,0.610427,0,0.54923,0.855509,1,0.0722386,0.148214,1,0,0.711505,0,0.181109,-3139578.225,2015790.588
2688,0,73.4893036,2421.370117,3,2.1449001,333.8240051,0.42306,4,382.7579956,12.5362997,355.8599854,0.328526,0.212485,0.157401,0.536927,1,0.486688,0.387858,2,0.0428495,0.324219,0,0,0.543181,0,0.204214,-3205886.397,2008320.741
2689,0,55.9501991,1002.419983,5,1.02865,273.7550049,0.354613,2,773.6760254,10.1849003,90.9228973,0.467256,0.347377,0.346067,0.279516,0,0.354858,0.685256,2,0.114755,0.489574,1,0,0.487227,0,0.246749,-3225795.753,1913233.503
2690,0,107.3570023,1450.380005,3,9.1632204,654.4140015,0.486704,5,480.0039978,11.1582003,16.9358006,0.329145,0.218336,0.402836,0.653398,0,0.508399,0.857539,0,0.0514755,0.1759,4,0,0.676426,1,0.156575,-3364813.877,1948918.323
2691,0,71.3383026,3838.780029,3,2.5832701,416.5289917,0.447535,4,379.7120056,11.1246004,134.5469971,0.46162,0.26875,0.253128,0.609214,0,0.5002,0.610674,1,0.203628,0.94114,2,0,0.682866,0,0.216859,-3718416.205,1784542.398
2692,0,67.0199966,1002.219971,3,1.29159,131.6849976,0.401807,2,379.5950012,12.1618004,19.1009998,0.402371,0.295095,0.340459,0.392055,1,0.406886,0.471716,2,0.0645243,0.298767,1,0,0.598744,0,0.209775,-3106628.799,1966561.787
2693,0,87.0285034,0,3,8.81985,814.1959839,0.504915,4,552.0880127,7.72295,19.1021004,0.569428,0.640076,0.17214,0.0363375,0,0.610598,0.80896,0,0.3914,0.500254,0,1,0.760512,0,0.181114,-3812606.519,1661662.989
2694,0,88.6400986,0,7,2.5520999,613.40802,0.530338,4,282.8280029,9.1384296,200.3609924,0.522881,0.2684,0.351979,0.0637574,0,0.664464,0.792591,0,0.309342,0.320284,6,3,0.61432,1,0.19011,-3908282.327,1668989.122
2695,0,88.0633011,1421.380005,6,1.63876,340.6650085,0.496503,4,427.1929932,9.8029203,155.9149933,0.45656,0.315856,0.365354,0.209017,0,0.616306,0.925024,0,0.16022,0.305395,0,2,0.695478,1,0.190973,-3761372.716,1706876.264
2696,0,70.6737976,0,7,3.9877701,545.5980225,0.468557,4,277.428009,8.8709602,82.6104965,0.521681,0.261618,0.38953,0.0866937,0,0.679769,0.873813,0,0.338243,0.334981,6,3,0.632459,1,0.201237,-3928331.426,1656732.102
2697,0,79.0029984,1436.75,2,4.1072898,509.82901,0.470759,1,335.8869934,11.5316,288.4859924,0.355601,0.164183,0.246572,0.676195,0,0.498278,0.579743,1,0.143491,0.43543,0,0,0.64085,0,0.201495,-3689603.31,1806980.007
2698,0,69.4110031,1013.619995,5,8.4022102,448.9970093,0.489847,4,455.1740112,9.2082901,321.0310059,0.501282,0.37554,0.285292,0.148999,0,0.576297,0.860856,0,0.283986,0.230198,3,4,0.700466,1,0.21026,-3739847.947,1698751.709
2699,0,75.2536011,1021.369995,3,13.6139002,630.8510132,0.504909,4,839.7550049,7.54635,250.9389954,0.505994,0.43768,0.749616,0.0252857,0,0.400147,0.720988,0,0.230055,0.392757,1,0,0.6837,0,0.198981,-3551340.386,1815698.595
2700,0,89.9498978,2447.01001,3,9.0120096,589.1489868,0.524635,4,955.5770264,9.4499197,48.8750992,0.454773,0.524905,0.594709,0.126291,0,0.634742,0.849046,0,0.259001,0.281971,2,1,0.724213,1,0.185926,-3586564.507,1857232.97
2701,0,70.5662994,2460.639893,5,1.65273,791.3339844,0.458174,1,939.552002,8.9544401,178.0980072,0.330316,0.22582,0.316757,0.054702,1,0.338789,0.745279,1,0.195245,0.434179,1,1,0.475477,0,0.220642,-3594222.529,1727980.33
2702,0,116.1210022,0,2,0.341087,319.2900085,0.530389,2,518.5050049,11.2110004,173.9859924,0.352791,0.198376,0.313508,0.60378,0,0.521344,0.857048,0,0.0443239,0.154506,1,0,0.671297,1,0.172942,-3435147.255,1968420.656
2703,0,102.2929993,0,3,1.8372101,633.7910156,0.525611,2,151.345993,10.5864,179.9129944,0.342641,0.249887,0.379281,0.693549,0,0.594548,0.896915,0,0.0608193,0.128169,3,0,0.681474,1,0.159724,-3380144.367,1949245.407
2704,0,77.9496994,0,3,5.7894001,669.0349731,0.479774,4,325.571991,8.7239704,135.147995,0.542601,0.448344,0.35651,0.110193,0,0.438651,0.900379,0,0.39673,0.25675,1,1,0.750637,1,0.192023,-3825246.013,1667778.468
2705,0,67.1734009,1012.289978,3,1.21841,368.2409973,0.420877,4,324.1090088,12.5344,227.5480042,0.364687,0.259884,0.232856,0.457893,1,0.424313,0.382517,2,0.0696301,0.47731,1,1,0.5631,0,0.204083,-3162133.462,1973319.316
2706,0,70.7671967,0,5,1.49361,307.8039856,0.48384,4,422.1409912,9.3605299,355.0010071,0.528025,0.288472,0.330503,0.137214,0,0.553229,0.928194,0,0.183423,0.483958,1,4,0.706121,1,0.232318,-3862900.765,1686702.128
2707,0,98.2544022,2427.669922,1,3.2070701,451.625,0.512903,4,406.4219971,12.5880003,104.6309967,0.163389,0.135205,0.39347,0.650311,0,0.552258,0.31224,1,0.0510137,0.257565,4,0,0.616982,0,0.177651,-3285705.054,1997098.86
2708,0,77.8359985,0,7,3.3985701,340.1600037,0.486449,4,416.2550049,8.9962101,67.4318008,0.545387,0.262701,0.37349,0.0801127,0,0.648093,0.855464,0,0.250397,0.418269,5,2,0.600184,1,0.197014,-3948244.608,1660138.401
2709,0,88.2490005,1418.729981,2,6.9594302,500.1990051,0.490321,3,220.7559967,11.1545,231.2550049,0.35352,0.421758,0.579218,0.714854,0,0.677331,0.884189,0,0.110917,0.171337,0,1,0.719953,1,0.174165,-3500996.418,1921476.359
2710,0,84.7602005,0,3,2.19699,607.4470215,0.508806,1,924.3309937,6.7398,47.9295006,0.560598,0.606179,-0.0559113,0,0,0.82463,0.9236,0,0.185971,0.925389,1,1,0.671235,0,0.218594,-3805038.382,1653584.006
2711,0,66.3367996,0,1,3.0350001,416.1900024,0.421028,4,234.9900055,11.8935003,40.4002991,0.43387,0.299152,0.265061,0.465586,1,0.44515,0.360443,2,0.0637483,0.446299,1,1,0.575224,0,0.196809,-3167428.104,1963108.427
2712,0,91.938797,2415.100098,2,3.2595799,347.2600098,0.585636,4,337.6270142,11.7375002,220.1869965,0.331107,0.373957,0.213674,0.648654,0,0.690775,0.901565,0,0.0987872,0.136048,1,2,0.707989,0,0.176372,-3257055.818,1991494.9
2713,0,70.7720032,0,5,5.8091998,449.2340088,0.453883,4,551.5830078,8.0426197,243.875,0.497416,0.435613,0.693376,0.0999897,1,0.3744,0.7312,1,0.198854,0.440823,0,0,0.628618,0,0.210748,-3541501.892,1805906.609
2714,0,94.5090027,1000.429993,3,1.82607,97.2904968,0.454416,4,92.7040024,12.8613997,1.91827,0.295027,0.294361,0.256907,0.580394,0,0.616179,0.75003,1,0.0742859,0.19279,2,0,0.619525,0,0.193737,-3393894.345,1974131.325
2715,0,97.7537003,1001.080017,3,1.16303,367.2330017,0.491659,1,325.5509949,12.7990999,175.345993,0.296615,0.24028,0.455586,0.580178,0,0.575372,0.758085,1,0.0639727,0.282327,4,0,0.625114,0,0.180849,-3289010.189,1998054.382
2716,0,60.5721016,1001.429993,3,3.49686,220.4889984,0.427001,4,462.1539917,9.58463,8.2299404,0.487757,0.348723,0.203019,0.222012,0,0.581181,0.835623,0,0.244699,0.348407,0,0,0.5452,1,0.230847,-3675010.399,1720022.406
2717,0,63.7235985,1034.199951,5,4.6368098,530.75,0.416554,4,909.2789917,7.51262,186.322998,0.492056,0.374789,0.809049,0.0748626,0,0.388511,0.646922,1,0.136873,0.476169,0,0,0.570898,0,0.232081,-3520802.072,1817524.217
2718,0,63.2008018,1000.070007,3,4.4450202,368.8880005,0.420111,4,98.7341003,10.7865,105.5930023,0.463514,0.303907,0.327134,0.448196,1,0.655154,0.705281,2,0.195805,0.4142,2,1,0.633554,0,0.220746,-3701617.18,1765628.347
2719,0,98.3098984,0,2,7.05796,486.7569885,0.553795,1,969.5499878,10.0483999,331.2739868,0.387593,0.410842,0.170647,0.218867,1,0.526304,0.54726,1,0.118666,0.381692,2,0,0.658715,0,0.180059,-3230045.012,1968274.013
2720,0,60.6553001,1012.179993,5,1.8280801,459.6119995,0.400496,4,737.947998,8.2000599,9.3315401,0.510861,0.386951,0.639022,0.100331,1,0.316305,0.647743,2,0.146189,0.488499,0,1,0.5168,0,0.230591,-3518856.027,1805895.138
2721,0,98.2563019,1427.410034,5,5.0262198,648.9660034,0.474494,1,422.2059937,11.9959002,56.1489983,0.321276,0.257974,0.403583,0.674815,0,0.573451,0.647618,0,0.106979,0.217597,2,0,0.607058,0,0.16771,-3350249.345,1961937.82
2722,0,95.9021988,0,7,2.5661399,620.6560059,0.474079,4,669.9390259,8.16008,188.2969971,0.501594,0.335609,0.133427,0.0227197,0,0.644847,0.691716,0,0.207663,0.68141,1,2,0.731305,1,0.21086,-3780392.848,1683557.124
2723,0,65.1260986,2005.140015,3,1.34272,214.4089966,0.464691,4,262.4750061,10.7125998,26.5501995,0.448909,0.316165,0.29035,0.508938,0,0.671249,0.857591,0,0.157883,0.23651,3,1,0.703882,1,0.22069,-3735060.131,1740223.702
2724,0,93.4265976,0,2,3.9486699,197.1009979,0.534633,4,277.6019897,11.7667999,253.8840027,0.361677,0.361262,0.251776,0.708136,0,0.592103,0.81053,0,0.0982142,0.14275,2,0,0.707526,0,0.187853,-3276599.297,1965597.477
2725,0,67.9325027,1008.700012,3,4.6318202,231.4620056,0.414347,4,321.6040039,12.3955002,334.4240112,0.356761,0.333818,0.416064,0.406671,1,0.498263,0.546637,2,0.136982,0.184449,1,0,0.649513,0,0.202215,-3090935.514,1973895.677
2726,0,69.4001999,0,5,1.8220299,401.6719971,0.516195,4,552.2839966,8.9160995,270.3800049,0.505857,0.3567,0.185052,0.0679968,0,0.558685,0.933657,0,0.239934,0.397406,1,2,0.709061,1,0.225348,-3699231.415,1713814.94
2727,0,70.6106033,1028.540039,3,2.5713601,560.7719727,0.413196,1,995.565979,8.3403101,234.1499939,0.468117,0.367465,0.314634,0.126189,0,0.38535,0.847538,0,0.133443,0.5834,0,0,0.575499,0,0.224105,-3327566.573,1913543.085
2728,0,99.4666977,2414.389893,5,3.8473699,238.0130005,0.481941,4,126.8909988,12.8711004,301.4070129,0.314853,0.256443,0.378995,0.61124,1,0.58727,0.597227,2,0.0733631,0.252049,5,0,0.60139,1,0.18342,-3352825.105,1985290.515
2729,0,72.1307983,1001.700012,5,5.2146101,395.1950073,0.487477,4,243.2389984,9.8273802,134.7680054,0.500401,0.312851,0.404486,0.272893,0,0.659441,0.849541,0,0.28959,0.248126,0,4,0.741954,1,0.212532,-3847900.169,1687483.769
2730,0,58.4519997,0,4,4.65838,300.6570129,0.415011,4,284.2890015,10.0026999,142.697998,0.5234,0.392407,0.254854,0.278722,1,0.350877,0.550949,2,0.111158,0.326605,0,2,0.571552,0,0.229818,-3621879.335,1781045.285
2731,0,52.9710007,0,3,6.2627401,494.0400085,0.355422,2,345.7340088,6.1478601,80.7866974,0.604403,0.465909,0.196661,0,0,0.49426,0.911927,0,0.338701,0.514526,2,0,0.392663,0,0.260687,-4104405.454,1484303.457
2732,0,94.0389023,2003.48999,3,1.78334,171.6609955,0.534769,4,330.4549866,12.4951,293.8009949,0.17523,0.152993,0.342299,0.664481,0,0.575841,0.918649,0,0.0468077,0.175848,1,1,0.643143,1,0.179749,-3266816.827,1999832.784
2733,0,73.9985962,0,5,11.8767996,721.2890015,0.497156,3,516.3590088,8.8040504,231.2640076,0.382491,0.374428,0.622576,0.202105,0,0.439814,0.795618,0,0.0851773,0.292918,2,0,0.692386,1,0.190738,-3530848.638,1894555.887
2734,0,101.9049988,2416.840088,3,4.6383801,312.9339905,0.521687,3,207.878006,13.9364996,99.9459,0.328034,0.318561,0.428219,0.640694,0,0.617653,0.878914,0,0.116393,0.243251,1,0,0.715053,0,0.16418,-3109853.991,2022630.247
2735,0,84.5979004,1000.080017,3,1.8055201,97.4161987,0.460478,2,149.4889984,12.3416996,92.1990967,0.298283,0.26963,0.406562,0.484306,1,0.524544,0.704412,2,0.0807706,0.336448,2,0,0.558215,1,0.19222,-3298860.361,1968436.581
2736,0,54.0365982,2427.959961,6,5.05933,356.0750122,0.356814,1,549.9140015,9.8188601,265.9119873,0.393412,0.596354,-0.02687,0.167182,0,0.303574,0.870797,0,0.251992,0.418914,1,1,0.470778,0,0.243705,-3538659.765,1744721.815
2737,0,84.093399,1001.130005,2,6.8959999,446.7430115,0.527519,4,709.0170288,9.1217203,202.6340027,0.460226,0.598133,0.62069,0.169881,0,0.64377,0.907113,0,0.277094,0.262295,2,3,0.750956,0,0.188338,-3580404.933,1841348.843
2738,0,81.0901031,1052.849976,2,12.1815996,716.2919922,0.48173,3,867.4089966,9.3148403,159.9100037,0.477977,0.582157,0.580773,0.108943,0,0.632652,0.916676,0,0.340673,0.193905,1,2,0.757114,0,0.192411,-3586719.771,1829580.975
2739,0,76.8900986,1002.179993,2,0.227049,231.1410065,0.489747,4,178.0709991,10.5746002,336.8640137,0.455281,0.281393,0.341737,0.481049,0,0.668115,0.925705,0,0.122732,0.333839,0,1,0.697208,1,0.213465,-3756544.752,1726587.129
2740,0,70.615097,2866.350098,6,1.40475,743.4719849,0.459863,1,1014.049988,8.7936602,303.0870056,0.314844,0.278603,0.268705,0.0361544,0,0.336735,0.85393,1,0.220463,0.505341,1,2,0.577092,0,0.219445,-3591995.375,1715171.272
2741,0,69.9744034,2003.130005,3,4.6231899,222.2899933,0.45566,2,238.0970001,12.4981003,93.6940002,0.395322,0.302532,0.26587,0.565939,1,0.482606,0.616945,2,0.0928859,0.175553,1,1,0.638494,0,0.1969,-3127006.702,1971412.113
2742,0,66.867897,0,5,1.64275,774.8499756,0.465483,1,248.0039978,8.2605495,278.355011,0.526893,0.462166,0.336138,0.015125,0,0.4202,0.852513,0,0.356642,0.278242,1,0,0.599084,1,0.214624,-3855582.196,1649804.178
2743,0,75.6160965,1024.27002,3,6.78298,420.9880066,0.464035,1,287.5180054,11.8720999,70.8360977,0.446283,0.381586,0.130618,0.65197,1,0.567999,0.426271,2,0.0712652,0.560544,0,3,0.700016,0,0.192266,-3669717.974,1816624.708
2744,0,65.8173981,1006.039978,5,0.776878,246.7230072,0.473687,4,397.2690125,10.1422997,222.7980042,0.461591,0.309803,0.310772,0.345626,0,0.627616,0.771083,0,0.148845,0.3313,1,2,0.69264,1,0.227339,-3733999.759,1722335.78
2745,0,64.7633972,0,5,2.2820599,213.1029968,0.393953,1,685.2069702,8.5115805,297.1199951,0.449383,0.656321,0.454394,0.1602,0,0.55602,0.927159,0,0.162465,0.514818,0,0,0.68259,0,0.241804,-3360582.354,1841989.793
2746,0,57.1002998,1416.880005,3,1.35418,212.9989929,0.457986,4,294.2369995,10.4742002,207.4210052,0.428134,0.353447,0.297453,0.379713,0,0.60391,0.832845,0,0.130682,0.267549,4,2,0.669721,1,0.235771,-3718776.2,1735967.447
2747,0,65.6984024,1452.51001,5,3.0381701,670.6090088,0.389234,1,846.5839844,10.8570995,123.0800018,0.28485,0.106739,0.31512,0.403143,0,0.32759,0.473976,1,0.0616981,0.651075,0,0,0.51497,0,0.214385,-3197259.276,1957648.668
2748,0,73.3230972,0,5,1.06715,185.6820068,0.441116,4,194.8849945,10.7813997,8.9995699,0.475857,0.206919,0.254996,0.392818,0,0.642328,0.840004,0,0.143548,1.0603,0,2,0.659912,1,0.226748,-3864564.351,1706414.538
2749,0,75.1308975,1018.75,2,10.8536997,734.257019,0.444342,4,823.5139771,9.3751097,187.2949982,0.473682,0.569908,0.703632,0.2048,0,0.516365,0.916774,0,0.180549,0.216533,3,2,0.76656,1,0.186004,-3512937.412,1882325.865
2750,0,83.7528992,0,3,1.60711,165.4810028,0.426528,2,186.003006,12.1581001,246.6880035,0.32275,0.265324,0.308098,0.513926,1,0.510797,0.69188,2,0.0472194,0.427967,0,0,0.585431,0,0.195841,-3204252.725,1981239.732
2751,0,63.7840996,0,6,8.5928097,656.1149902,0.448054,1,231.2769928,8.4602499,191.9129944,0.535415,0.412717,0.348368,0.0467305,0,0.427506,0.932961,0,0.371998,0.251802,1,1,0.593359,1,0.213707,-3859254.247,1655124.168
2752,0,55.955101,1043.540039,3,2.3520801,756.8930054,0.406289,4,772.6279907,6.6837802,223.0619965,0.616612,0.469293,0.203938,0,0,0.590018,0.639308,0,0.308389,0.460473,1,0,0.51009,1,0.252665,-4126971.666,1466737.816
2753,0,68.9205017,1000.030029,7,0.636526,86.4686966,0.479952,1,363.5339966,10.1887999,29.2094994,0.40707,0.294197,0.315906,0.351852,0,0.644037,0.676562,0,0.126353,0.329405,0,4,0.691668,1,0.222191,-3744063.638,1724646.862
2754,0,98.0867004,2416.340088,2,2.9805,198.7039948,0.546017,4,122.336998,11.9821997,235.2949982,0.460489,0.318529,0.0268954,0.735908,0,0.662202,0.907636,0,0.256076,0.315273,1,0,0.761517,0,0.185056,-3757108.761,1781439.859
2755,0,97.0214996,1415.359985,2,1.87716,217.7669983,0.509791,4,153.1920013,11.4498997,214.7310028,0.441011,0.24722,0.100039,0.672212,0,0.729275,0.906812,0,0.158501,0.523379,0,1,0.739192,1,0.199511,-3761054.721,1770310.208
2756,0,67.8826981,1021.77002,5,6.48386,466.0589905,0.412641,1,798.9459839,8.7330503,245.9140015,0.480964,0.434988,0.356066,0.247598,0,0.382262,0.709296,1,0.166173,0.277038,0,1,0.608402,0,0.214859,-3318920.368,1903526.776
2757,0,65.5158005,1017.169983,1,0.689064,476.881012,0.405481,1,523.8790283,11.6483002,46.1450996,0.404241,0.2803,0.310767,0.479609,0,0.407532,0.603396,1,0.0726784,0.239087,1,1,0.521736,0,0.199936,-3176467.218,1956810.954
2758,0,55.1337013,1005.640015,6,4.55299,292.697998,0.369165,1,490.0660095,9.9652596,280.3200073,0.478056,0.698703,-0.0429155,0.138341,0,0.502499,0.647127,0,0.308544,0.318874,0,0,0.573735,0,0.2379,-3456854.992,1726745.991
2759,0,62.7641983,0,6,0.947146,175.1600037,-9999,2,656.2910156,8.4949903,23.5760002,0.47015,0.530911,0.403383,0.143018,0,0.405296,0.839353,1,0.244707,0.373313,0,0,0.565382,0,0.234203,-3393689.348,1807783.387
