OID_,CID,aspect,elevation,geology,min_temp,productivity,rugged,slope,vegetation,water,avg_rain,inapp_fire,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,cat_den,lat,long
5685,0,289.7009888,853.367981,1,7.8338099,0.515607,430.7789917,7.0739298,5,1000,70.9651031,0,0.348801,0.350819,0.27892,0,0,0.39398,0.841108,0,0.267058,0.47603,1,1,0.663856,0.213588,-3587612.715,1695258.508
5686,0,26.9004002,672.085022,1,8.8235397,0.378037,415.0539856,3.06408,6,1016.48999,61.2011986,0,0.479595,0.372888,0.223455,0.10725,0,0.267075,0.749591,1,0.177399,0.902396,1,0,0.446404,0.237147,-3537145.261,1762540.81
5687,0,307.6700134,617.1329956,1,10.9756002,0.408598,158.9880066,3.0290101,5,2830.399902,62.7066994,0,0.43909,0.214524,0.261549,0.429466,1,0.345333,0.566795,2,0.0347388,0.610003,1,1,0.578296,0.226028,-3105387.77,1943549.282
5688,0,96.3744965,597.4799805,4,8.7572298,0.450239,277.4259949,4.7618999,3,1426.709961,69.167099,0,0.458699,0.442944,0.487738,0.129361,1,0.385431,0.881215,1,0.2851,0.411915,1,1,0.574847,0.21186,-3602211.101,1758283.694
5689,0,141.227005,314.7590027,4,11.1763,0.270404,195.1170044,1.40132,6,3415.909912,30.9146004,0,0.566989,0.394619,-0.280505,0,0,0.554412,0.909555,0,0.680864,0.377009,1,1,0.485065,0.299352,-3641545.673,1293235.813
5690,0,298.1589966,633.0999756,4,8.6294804,0.444398,295.8259888,4.8308802,5,1014.059998,56.0960999,1,0.527747,0.406151,0.154424,0.0490109,0,0.526965,0.928577,0,0.304519,0.44792,0,0,0.558497,0.25054,-3666881.657,1690194.655
5691,0,297.8850098,759.0540161,4,9.2479,0.519215,203.7819977,1.57231,3,2419.870117,89.8455963,0,0.431886,0.275554,0.414505,0.304158,0,0.47005,0.823414,0,0.0482478,0.271264,3,0,0.681033,0.185383,-3388152.796,1934672.215
5692,0,4.52389,637.5570068,4,8.0374603,0.425725,184.4669952,3.7107999,5,3001.459961,61.8423004,0,0.526136,0.305891,0.544856,0.126446,1,0.252792,0.762175,2,0.115328,0.597926,0,0,0.482374,0.238212,-3543022.459,1791739.499
5693,0,234.0240021,1570.449951,2,3.6231799,0.502308,582.1359863,2.4010601,5,3846.77002,87.3158035,0,0.461931,0.381337,0.194518,0,0,0.849776,0.800443,0,0.143816,1.25825,0,1,0.345305,0.194004,-4113419.074,1422152.979
5694,0,279.3340149,355.7420044,4,9.9497004,0.462844,229.2660065,0.555844,5,1000.02002,74.091301,0,0.483579,0.348401,0.437858,0.3761,0,0.554197,0.911788,0,0.151355,0.29603,0,2,0.724463,0.211901,-3821509.169,1700339.416
5695,0,39.019001,1164.869995,4,4.7094302,0.489928,426.881012,3.7056501,3,0,102.6029968,1,0.528749,0.769059,0.149409,0,0,0.917033,0.838177,0,0.162696,1.41618,1,0,0.705585,0.203333,-3978318.95,1505282.172
5696,0,208.8249969,160.878006,5,11.3626003,0.511687,206.2969971,2.61923,3,1000.080017,91.4166031,0,0.297328,0.192072,0.348877,0.712138,0,0.541053,0.905279,1,0.0299796,0.12385,2,0,0.614179,0.183455,-3391442.732,1959725.623
5697,0,9.2750902,520.382019,4,7.2118602,0.420953,183.9600067,2.0460401,5,0,58.794899,0,0.544819,0.335673,0.157001,0,1,0.17721,0.476453,2,0.110239,1.11604,1,0,0.353552,0.271002,-3852421.314,1568527.896
5698,0,188.9519958,583.3800049,4,9.31318,0.36441,343.75,5.34688,6,3015.969971,52.0057983,0,0.426258,0.579329,0.0944824,0.111141,0,0.296884,0.819681,1,0.352086,0.545065,0,0,0.440164,0.239731,-3475259.277,1762420.052
5699,0,135.977005,951.3770142,4,7.94174,0.471936,285.5440063,2.0086501,7,0,87.7574997,0,0.50394,0.315919,0.11369,0.0201547,0,0.669021,0.781415,0,0.133821,0.840405,1,3,0.720765,0.219392,-3773333.359,1685215.401
5700,0,53.4712982,698.7399902,2,9.7413101,0.431339,169.5659943,3.3803799,3,2829.889893,64.3936005,0,0.467265,0.289548,0.34161,0.379882,1,0.332216,0.57192,2,0.107407,0.471944,1,0,0.588575,0.222905,-3241538.649,1938373.987
5701,0,310.8120117,783.9539795,4,9.0561705,0.577292,303.3959961,5.8525,2,2421.979981,103.1940002,0,0.421596,0.271786,0.57209,0.153985,0,0.385096,0.897415,0,0.0778972,0.291722,3,1,0.683812,0.182338,-3576690.986,1885588.114
5702,0,349.1809998,647.3790283,4,9.15207,0.484961,303.9519958,3.2223401,3,2421.169922,61.669899,1,0.500687,0.329769,0.210917,0.174907,0,0.578439,0.928551,0,0.226006,0.36426,0,2,0.693425,0.225458,-3684390.255,1726716.082
5703,0,218.4259949,504.3789978,4,10.4724998,0.478705,235.125,4.00038,3,1415.709961,75.1657028,0,0.433429,0.394615,0.320691,0.511449,1,0.571905,0.211374,2,0.0872473,0.427194,3,1,0.651959,0.205741,-3242073.216,1958035.338
5704,0,116.3700027,65.907402,4,12.2518997,0.498206,78.1996994,1.3794301,5,1000.469971,91.4969025,0,0.505098,0.276607,0.208931,0.511155,0,0.630288,0.685622,0,0.261713,0.798428,2,2,0.678262,0.196152,-3951722.224,1682119.926
5705,0,250.1289978,873.5960083,4,6.5828199,0.417535,281.9330139,1.5388499,3,0,60.8717003,0,0.544779,0.431804,0.160404,0,0,0.492675,0.489318,0,0.0778662,1.76853,1,1,0.693027,0.28024,-3887655.866,1618200.273
5706,0,344.2890015,168.3430023,4,12.0218,0.539999,152.1000061,0.222805,7,2835.340088,96.052002,1,0.499158,0.302268,0.26982,0.479787,0,0.618176,0.869229,1,0.27992,0.372649,2,2,0.66171,0.196323,-3965809.174,1672471.877
5707,0,27.5361996,609.7930298,4,8.9355297,0.564487,309.1430054,5.7634401,1,0,103.7860031,0,0.403869,0.270297,0.587324,0.211332,0,0.408987,0.854344,0,0.066075,0.257935,5,2,0.681313,0.178809,-3567698.099,1889105.58
5708,0,67.8697968,656.4589844,4,8.2289104,0.429585,248.0269928,3.99124,5,3415.129883,65.4410019,0,0.465866,0.233709,0.462705,0.102428,0,0.15994,0.402973,1,0.0624061,0.678421,0,1,0.379908,0.234826,-3555175.294,1771400.438
5709,0,20.0639,924.2260132,1,6.8119702,0.459659,238.0930023,1.87598,5,1008.979981,64.7754974,0,0.547832,0.409516,0.201234,0,0,0.595605,0.89025,0,0.193099,0.934269,1,0,0.754687,0.239322,-3862960.428,1636451.613
5710,0,197.0039978,817.1560059,4,6.0331702,0.475,360.6830139,5.1544299,3,1423.560059,59.1590004,1,0.623638,0.456046,0.175952,0,0,0.733039,0.860485,0,0.249104,0.667088,1,1,0.548415,0.255798,-4148211.442,1479999.667
5711,0,66.824501,691.9790039,1,9.0934401,0.341435,174.2440033,0.881417,6,2831,57.7518997,0,0.476358,0.351249,0.492811,0.159954,0,0.276875,0.409758,1,0.0703871,0.535405,0,1,0.540907,0.246679,-3348356.429,1799166.782
5712,0,326.4169922,240.7640076,4,12.3924999,0.255545,19.0617008,0.452929,5,2828.48999,31.1783009,0,0.549395,0.250903,0.0936222,0,0,0.397148,0.7976,1,0.686126,0.24178,1,2,0.309765,0.286846,-3464857.033,1324713.197
5713,0,245.1470032,278.2409973,4,11.9096003,0.568206,152.7700043,3.2353699,2,0,95.1465988,0,0.180151,0.153845,0.274925,0.663698,0,0.563127,0.594511,1,0.0580404,0.133617,1,1,0.64259,0.174964,-3261659.31,1998624.776
5714,0,205.3200073,764.1370239,4,7.0292602,0.420305,250.1190033,2.99754,5,0,64.5815964,0,0.503308,0.364416,0.770079,0.0867545,1,0.379965,0.900084,2,0.130382,0.485533,0,1,0.589831,0.23256,-3525898.635,1816090.768
5715,0,333.8619995,587.7459717,4,10.8191004,0.443529,74.8619995,1.4335001,1,1000.48999,67.2444,0,0.413688,0.254126,0.407916,0.383749,1,0.274001,0.339674,2,0.0416904,0.452813,1,1,0.559527,0.224188,-3067830.374,1942855.95
5716,0,85.0606003,1009.530029,2,7.31387,0.488258,191.2929993,1.48431,3,0,73.6120987,0,0.47736,0.407743,0.26202,0.0472215,0,0.346422,0.896826,0,0.102734,0.85006,1,1,0.709895,0.237612,-3380038.297,1897032.296
5717,0,288.0339966,435.0280151,4,10.2405996,0.366148,117.4950027,1.83198,1,2415.870117,57.8101006,0,0.423119,0.475589,0.534442,0.115324,0,0.379148,0.798958,0,0.381621,0.32067,1,0,0.446392,0.23428,-3339418.558,1762016.619
5718,0,122.1439972,128.4640045,3,11.0058002,0.568571,479.1289978,3.4916301,2,0,119.5189972,0,0.333718,0.405397,0.378244,0.742799,0,0.688224,0.88751,1,0.105009,0.166434,1,1,0.733843,0.147566,-3493050.894,1950341.432
5719,0,144.8880005,382.2319946,1,7.2322602,0.478337,464.6289978,7.7907701,3,0,80.4205017,0,0.469585,0.528726,-0.0407111,0,0,0.482282,0.87558,0,0.327584,0.604558,1,1,0.576964,0.208532,-4040334.917,1410525.805
5720,0,134.4109955,80.2031021,4,12.9362001,0.508284,68.6869965,0.367394,3,1000.570007,94.0943985,0,0.138587,0.0722181,0.595795,0.500872,1,0.502629,0.563798,2,0.0248124,0.355575,2,1,0.452809,0.185933,-3291334.819,2024964.609
5721,0,253.9649963,350.7990112,4,10.8601999,0.288175,96.3805008,2.30796,6,4831.330078,33.5778008,0,0.584386,0.533907,-0.137803,0,0,0.511921,0.91926,1,0.70692,0.385602,0,0,0.314235,0.28678,-3646907.789,1349174.635
5722,0,136.2330017,814.8280029,4,5.45014,0.507006,655.6279907,13.2475004,3,0,82.3727036,0,0.609633,0.552396,0.150515,0,0,0.754997,0.649431,0,0.269254,0.433019,2,0,0.672682,0.200436,-4079767.589,1439838.074
5723,0,70.8010025,649.9199829,4,6.97405,0.450682,147.1399994,3.14518,3,1002.73999,70.1573029,0,0.542036,0.267824,0.447165,0,1,0.572239,0.435095,1,0.148058,0.743679,1,0,0.646349,0.25115,-3951761.13,1642646.744
5724,0,270.4240112,455.0020142,4,10.7130003,0.370457,95.7098999,1.5992,5,0,53.7672997,0,0.483832,0.555416,0.31404,0.260757,1,0.435452,0.639951,2,0.106077,0.438012,1,0,0.595068,0.247625,-3199051.205,1903549.17
5725,0,240.9700012,847.0040283,1,6.1066899,0.5305,399.625,6.7034702,3,1016.299988,73.4321976,1,0.657434,0.375473,0.218245,0,0,0.644173,0.898642,0,0.192054,0.733598,4,1,0.502555,0.23129,-4157341.439,1438093.582
5726,0,84.3663025,582.5839844,1,11.4358997,0.443716,221.4550018,4.57938,1,2832.379883,69.5141983,0,0.33504,0.173389,0.215443,0.595843,1,0.326862,0.695809,2,0.0889903,1.96375,2,0,0.564407,0.206656,-3133320.654,1939739.892
5727,0,251.8410034,253.7109985,4,11.2818003,0.516487,149.2100067,2.58061,3,3011.820068,83.2046967,0,0.4556,0.264428,0.129942,0.634726,0,0.719435,0.92142,2,0.153636,0.266874,0,1,0.748209,0.199639,-3757975.402,1767682.349
